Node1,Node2,W,X0,Y0,X1,Y1
0,6,0.10284894045873834,0.833692802554541,0.7803359440190951,0.8175122580130568,0.8819041207863589
0,9,0.12942966274211448,0.833692802554541,0.7803359440190951,0.7619996838896841,0.8880955576674571
0,12,0.14978040808737297,0.833692802554541,0.7803359440190951,0.8876005165552199,0.920079026202225
0,37,0.13091972936562515,0.833692802554541,0.7803359440190951,0.7506449701311094,0.8815438145971196
0,38,0.1442234120384238,0.833692802554541,0.7803359440190951,0.7724554992672764,0.9109130678429431
0,40,0.14686288719398155,0.833692802554541,0.7803359440190951,0.878055874476489,0.6403337101633447
0,64,0.106211395200369,0.833692802554541,0.7803359440190951,0.9029382481924003,0.8608712079028327
0,66,0.11269441946820878,0.833692802554541,0.7803359440190951,0.8074595008723379,0.8899345118114121
0,85,0.05230580243336908,0.833692802554541,0.7803359440190951,0.8707622558813655,0.8172378761941049
0,87,0.14834625932096818,0.833692802554541,0.7803359440190951,0.6972767082576992,0.8386219789787583
1,34,0.13716622839119338,0.7834622367646898,0.13053649547324275,0.9204790153030881,0.13693779299988207
1,35,0.07748091540824799,0.7834622367646898,0.13053649547324275,0.8429381056029104,0.0808785325826965
1,46,0.08718675636982916,0.7834622367646898,0.13053649547324275,0.8603377011937146,0.0894062942202255
1,47,0.09503398364974767,0.7834622367646898,0.13053649547324275,0.72214659617129,0.2031440038106146
1,73,0.12525026460162492,0.7834622367646898,0.13053649547324275,0.7804549912686843,0.2557506530485897
1,79,0.12371841884476359,0.7834622367646898,0.13053649547324275,0.8821840115515578,0.20510363531633502
1,86,0.0998829637511624,0.7834622367646898,0.13053649547324275,0.6836047394733157,0.128281128004464
1,90,0.11423896224537275,0.7834622367646898,0.13053649547324275,0.7012849217189434,0.20989283981175066
2,14,0.10176409782186228,0.45402587113067117,0.7435585180866244,0.511361930140613,0.8276329371610731
2,21,0.13648143116732897,0.45402587113067117,0.7435585180866244,0.457257509466398,0.6071153520168303
2,77,0.0957476350424452,0.45402587113067117,0.7435585180866244,0.5238150803379704,0.8091106034420202
2,82,0.1017569538400501,0.45402587113067117,0.7435585180866244,0.5507938611521275,0.7120873604655038
3,32,0.1411568892173288,0.30221400940877663,0.749484699292953,0.2117324457518156,0.8578283839806382
3,65,0.037503489699556435,0.30221400940877663,0.749484699292953,0.2892432379216806,0.7142956267465748
3,78,0.12481856595215211,0.30221400940877663,0.749484699292953,0.23960189794577136,0.6415060073926714
4,8,0.10918064511299246,0.5926051632882133,0.5885710978965126,0.5796061912575854,0.4801670389621897
4,11,0.06882919273806305,0.5926051632882133,0.5885710978965126,0.5252764055089685,0.5742778775149049
4,21,0.1366121398556837,0.5926051632882133,0.5885710978965126,0.457257509466398,0.6071153520168303
4,52,0.12875768723787984,0.5926051632882133,0.5885710978965126,0.6063305245465019,0.7165951443923845
4,82,0.13040112003095305,0.5926051632882133,0.5885710978965126,0.5507938611521275,0.7120873604655038
4,91,0.12335568386862798,0.5926051632882133,0.5885710978965126,0.7154782341848429,0.5776700341351759
5,41,0.019179089985462614,0.4916236686196953,0.04155731757661285,0.5048167039525158,0.027636781977095737
6,7,0.10897899904423726,0.8175122580130568,0.8819041207863589,0.7640648113516841,0.9768767098742825
6,9,0.0558567791450203,0.8175122580130568,0.8819041207863589,0.7619996838896841,0.8880955576674571
6,12,0.0798103213186328,0.8175122580130568,0.8819041207863589,0.8876005165552199,0.920079026202225
6,37,0.06686825860778217,0.8175122580130568,0.8819041207863589,0.7506449701311094,0.8815438145971196
6,38,0.0535875966806421,0.8175122580130568,0.8819041207863589,0.7724554992672764,0.9109130678429431
6,45,0.05942605665386219,0.8175122580130568,0.8819041207863589,0.7842818500734138,0.9311707037568974
6,64,0.08797717444023362,0.8175122580130568,0.8819041207863589,0.9029382481924003,0.8608712079028327
6,66,0.01286643331096583,0.8175122580130568,0.8819041207863589,0.8074595008723379,0.8899345118114121
6,85,0.0837692393581325,0.8175122580130568,0.8819041207863589,0.8707622558813655,0.8172378761941049
6,87,0.1277886193071446,0.8175122580130568,0.8819041207863589,0.6972767082576992,0.8386219789787583
7,9,0.08880516729676162,0.7640648113516841,0.9768767098742825,0.7619996838896841,0.8880955576674571
7,12,0.13596708179057898,0.7640648113516841,0.9768767098742825,0.8876005165552199,0.920079026202225
7,37,0.09627280540376888,0.7640648113516841,0.9768767098742825,0.7506449701311094,0.8815438145971196
7,38,0.0664951555659174,0.7640648113516841,0.9768767098742825,0.7724554992672764,0.9109130678429431
7,45,0.04997767151317043,0.7640648113516841,0.9768767098742825,0.7842818500734138,0.9311707037568974
7,66,0.09717018515263476,0.7640648113516841,0.9768767098742825,0.8074595008723379,0.8899345118114121
7,92,0.1389400321879445,0.7640648113516841,0.9768767098742825,0.6651341641930144,0.8793212917922824
8,11,0.1086672699233115,0.5796061912575854,0.4801670389621897,0.5252764055089685,0.5742778775149049
8,63,0.1450850170872045,0.5796061912575854,0.4801670389621897,0.6259717123929839,0.3426901295081387
8,69,0.10293645114283018,0.5796061912575854,0.4801670389621897,0.47670053579877125,0.4826847856674995
8,71,0.13300085388164912,0.5796061912575854,0.4801670389621897,0.4469794466544328,0.49013567724522067
8,95,0.1280440646572375,0.5796061912575854,0.4801670389621897,0.6526842047136877,0.3750248188826396
9,12,0.12960907154127144,0.7619996838896841,0.8880955576674571,0.8876005165552199,0.920079026202225
9,37,0.013109342538772861,0.7619996838896841,0.8880955576674571,0.7506449701311094,0.8815438145971196
9,38,0.02509906065610237,0.7619996838896841,0.8880955576674571,0.7724554992672764,0.9109130678429431
9,45,0.04849704259504873,0.7619996838896841,0.8880955576674571,0.7842818500734138,0.9311707037568974
9,64,0.14354387527100376,0.7619996838896841,0.8880955576674571,0.9029382481924003,0.8608712079028327
9,66,0.045496996740883304,0.7619996838896841,0.8880955576674571,0.8074595008723379,0.8899345118114121
9,85,0.1298079662040227,0.7619996838896841,0.8880955576674571,0.8707622558813655,0.8172378761941049
9,87,0.08146593498466324,0.7619996838896841,0.8880955576674571,0.6972767082576992,0.8386219789787583
9,92,0.09726210283432163,0.7619996838896841,0.8880955576674571,0.6651341641930144,0.8793212917922824
10,30,0.07907462336454978,0.8339892256550343,0.3296601542397908,0.8742989592416704,0.26163132624444885
10,39,0.09601101313586582,0.8339892256550343,0.3296601542397908,0.7624986474158186,0.39374768708665564
10,62,0.016387502650352014,0.8339892256550343,0.3296601542397908,0.8372780625525578,0.31360606457463747
10,72,0.03892425995654829,0.8339892256550343,0.3296601542397908,0.8002310272115202,0.31028279500244194
10,73,0.09126077261159261,0.8339892256550343,0.3296601542397908,0.7804549912686843,0.2557506530485897
10,79,0.13355547084990915,0.8339892256550343,0.3296601542397908,0.8821840115515578,0.20510363531633502
10,81,0.1267210317460557,0.8339892256550343,0.3296601542397908,0.9027214640995892,0.4361218810959042
11,21,0.07553058950196678,0.5252764055089685,0.5742778775149049,0.457257509466398,0.6071153520168303
11,69,0.10367694822027361,0.5252764055089685,0.5742778775149049,0.47670053579877125,0.4826847856674995
11,71,0.11493617199164284,0.5252764055089685,0.5742778775149049,0.4469794466544328,0.49013567724522067
11,82,0.1401520393487444,0.5252764055089685,0.5742778775149049,0.5507938611521275,0.7120873604655038
12,37,0.14227362450495498,0.8876005165552199,0.920079026202225,0.7506449701311094,0.8815438145971196
12,38,0.11550926282720744,0.8876005165552199,0.920079026202225,0.7724554992672764,0.9109130678429431
12,45,0.10391232917491314,0.8876005165552199,0.920079026202225,0.7842818500734138,0.9311707037568974
12,64,0.061162175889580866,0.8876005165552199,0.920079026202225,0.9029382481924003,0.8608712079028327
12,66,0.0856228599297049,0.8876005165552199,0.920079026202225,0.8074595008723379,0.8899345118114121
12,85,0.10421050406515331,0.8876005165552199,0.920079026202225,0.8707622558813655,0.8172378761941049
12,96,0.09286949629144776,0.8876005165552199,0.920079026202225,0.9767137202836764,0.9462243941032095
13,55,0.08145356854311513,0.054429844220026724,0.928682006033268,0.1342931022472571,0.9126650198721958
13,74,0.08870202836859054,0.054429844220026724,0.928682006033268,0.031838448818482745,0.8429050936936802
14,26,0.1106984101365639,0.511361930140613,0.8276329371610731,0.6020891147523265,0.8910578217033013
14,52,0.14611100350888181,0.511361930140613,0.8276329371610731,0.6063305245465019,0.7165951443923845
14,54,0.10845853267942461,0.511361930140613,0.8276329371610731,0.5012656333320894,0.9356205202515748
14,58,0.09631061830847122,0.511361930140613,0.8276329371610731,0.5989135311376949,0.7875024953268768
14,77,0.022319448833649662,0.511361930140613,0.8276329371610731,0.5238150803379704,0.8091106034420202
14,82,0.12208872788758397,0.511361930140613,0.8276329371610731,0.5507938611521275,0.7120873604655038
14,98,0.11442599893964867,0.511361930140613,0.8276329371610731,0.5955011326868007,0.9051823009768265
15,43,0.14094169822909433,0.10889344572908433,0.015971861554088584,0.03956945985535565,0.13868594910022225
15,51,0.08317765377428366,0.10889344572908433,0.015971861554088584,0.18724867314086302,0.043882082345817364
15,59,0.09091569924032793,0.10889344572908433,0.015971861554088584,0.1477991506670262,0.09814247973138823
16,84,0.1302304432902444,0.07321669940792086,0.3716835562548736,0.001620866410729671,0.48046776952597225
16,89,0.052622231678067594,0.07321669940792086,0.3716835562548736,0.032368287246599015,0.33850967359578477
17,40,0.10404459366102796,0.9820169624780533,0.6445014015650007,0.878055874476489,0.6403337101633447
17,97,0.11012074363318672,0.9820169624780533,0.6445014015650007,0.9746768393872144,0.5346255590365478
18,19,0.12910750247075664,0.14931230434050258,0.5499259023558787,0.051309966025718357,0.6339752264404364
18,24,0.11236241166812647,0.14931230434050258,0.5499259023558787,0.03709869236041685,0.5441451721026768
18,29,0.09541583238950903,0.14931230434050258,0.5499259023558787,0.10652309701058083,0.6352093404119271
18,36,0.12638053807625613,0.14931230434050258,0.5499259023558787,0.2646467350452323,0.6015980369978685
18,70,0.12671753091463492,0.14931230434050258,0.5499259023558787,0.06746585617442158,0.6466651992506695
18,78,0.12860453472546984,0.14931230434050258,0.5499259023558787,0.23960189794577136,0.6415060073926714
19,24,0.09094723174190038,0.051309966025718357,0.6339752264404364,0.03709869236041685,0.5441451721026768
19,29,0.05522692160935832,0.051309966025718357,0.6339752264404364,0.10652309701058083,0.6352093404119271
19,60,0.04766251718894037,0.051309966025718357,0.6339752264404364,0.010919169545963836,0.6086710942775447
19,70,0.020543811633224763,0.051309966025718357,0.6339752264404364,0.06746585617442158,0.6466651992506695
20,25,0.057768316417572206,0.4032768840684966,0.33596376388551397,0.44630376227429613,0.37451069805133363
20,31,0.0417964068940897,0.4032768840684966,0.33596376388551397,0.3894878373576548,0.29650743587513606
20,33,0.08330388273913,0.4032768840684966,0.33596376388551397,0.4418798614894208,0.26214407129841133
20,42,0.0431232315961444,0.4032768840684966,0.33596376388551397,0.4207241814520364,0.29652767739984665
20,57,0.04870965290755048,0.4032768840684966,0.33596376388551397,0.40890640915232235,0.38434701236786184
21,23,0.102801745465216,0.457257509466398,0.6071153520168303,0.37265807272370877,0.5487104363545782
21,69,0.12594045067005508,0.457257509466398,0.6071153520168303,0.47670053579877125,0.4826847856674995
21,71,0.1174303320477221,0.457257509466398,0.6071153520168303,0.4469794466544328,0.49013567724522067
21,82,0.1405993301706123,0.457257509466398,0.6071153520168303,0.5507938611521275,0.7120873604655038
22,39,0.13194616380203525,0.7553008780564919,0.5254973825638121,0.7624986474158186,0.39374768708665564
22,48,0.0756652967823096,0.7553008780564919,0.5254973825638121,0.7975790917312069,0.588249193578556
22,53,0.06713953466711113,0.7553008780564919,0.5254973825638121,0.8211932215886892,0.5383782280000058
22,67,0.1003136679841618,0.7553008780564919,0.5254973825638121,0.8425596806824455,0.5749820604825531
22,91,0.0656340501334111,0.7553008780564919,0.5254973825638121,0.7154782341848429,0.5776700341351759
23,36,0.12026448922644638,0.37265807272370877,0.5487104363545782,0.2646467350452323,0.6015980369978685
23,69,0.12322426981474822,0.37265807272370877,0.5487104363545782,0.47670053579877125,0.4826847856674995
23,71,0.09462911300265772,0.37265807272370877,0.5487104363545782,0.4469794466544328,0.49013567724522067
23,99,0.08037010143525367,0.37265807272370877,0.5487104363545782,0.2997171386427593,0.5824591154414928
24,29,0.11450952235899504,0.03709869236041685,0.5441451721026768,0.10652309701058083,0.6352093404119271
