Node1,Node2,W,X0,Y0,X1,Y1
0,4,0.10851438666697415,0.051873813929565915,0.11247159520160277,0.14147126880413086,0.17368979669192652
0,7,0.2439486158369221,0.051873813929565915,0.11247159520160277,0.2820367103162137,0.19331693084726287
0,11,0.0325047069612332,0.051873813929565915,0.11247159520160277,0.04680190038199905,0.08036502784223454
0,16,0.26132601476191253,0.051873813929565915,0.11247159520160277,0.30271937328535425,0.03920638283703648
0,42,0.09639441453140157,0.051873813929565915,0.11247159520160277,0.06368869570657987,0.20813920582007106
0,43,0.21060632171125476,0.051873813929565915,0.11247159520160277,0.17300956200944728,0.28475378604520696
0,46,0.2880996970833329,0.051873813929565915,0.11247159520160277,0.21085287058798374,0.35273623055917624
0,47,0.10396018960614362,0.051873813929565915,0.11247159520160277,0.15532073513106426,0.12278932348239813
0,66,0.16503352300141422,0.051873813929565915,0.11247159520160277,0.1402830239428573,0.2518268078744126
0,71,0.07762852335769653,0.051873813929565915,0.11247159520160277,0.0032301293080351234,0.05197383007645551
0,89,0.29293820454244934,0.051873813929565915,0.11247159520160277,0.10482883632786466,0.4005836520186502
0,101,0.18274698146143833,0.051873813929565915,0.11247159520160277,0.20282891621629295,0.2154716744582279
0,114,0.11841429373936496,0.051873813929565915,0.11247159520160277,0.1691221906613941,0.1290475752795317
0,127,0.18891775030961508,0.051873813929565915,0.11247159520160277,0.2092031067617124,0.21705366823031436
0,128,0.2588534903176907,0.051873813929565915,0.11247159520160277,0.29413524728447127,0.20365562537398307
0,133,0.12415506372655971,0.051873813929565915,0.11247159520160277,0.02162695612880583,0.23288591097064537
0,139,0.13394397996319374,0.051873813929565915,0.11247159520160277,0.1689365853101007,0.047377069125371984
0,140,0.04315513109698419,0.051873813929565915,0.11247159520160277,0.021068179564540435,0.08224944717459692
0,144,0.2608033577778419,0.051873813929565915,0.11247159520160277,0.30201196964244514,0.18629093199594404
1,2,0.23738006527396555,0.02010633152610397,0.4590205386985565,0.24511203232950685,0.3833784208313148
1,18,0.19703442525417733,0.02010633152610397,0.4590205386985565,0.06401950252227218,0.6510991636111305
1,42,0.25463869630212344,0.02010633152610397,0.4590205386985565,0.06368869570657987,0.20813920582007106
1,43,0.23183679382830094,0.02010633152610397,0.4590205386985565,0.17300956200944728,0.28475378604520696
1,46,0.2183588704879011,0.02010633152610397,0.4590205386985565,0.21085287058798374,0.35273623055917624
1,57,0.2039671261750784,0.02010633152610397,0.4590205386985565,0.20913418922026406,0.5356433654258231
1,64,0.24433461188599334,0.02010633152610397,0.4590205386985565,0.04791227435598566,0.7017677984334922
1,66,0.23952385996609765,0.02010633152610397,0.4590205386985565,0.1402830239428573,0.2518268078744126
1,89,0.10292119579913836,0.02010633152610397,0.4590205386985565,0.10482883632786466,0.4005836520186502
1,96,0.014313062687202057,0.02010633152610397,0.4590205386985565,0.006686144119637194,0.45404436210773036
1,116,0.06636009595346304,0.02010633152610397,0.4590205386985565,0.035686503708482586,0.5235257367039906
1,133,0.226139740330671,0.02010633152610397,0.4590205386985565,0.02162695612880583,0.23288591097064537
1,141,0.13273412342619179,0.02010633152610397,0.4590205386985565,0.14896888551474063,0.4271961816548515
2,3,0.1897556202563634,0.24511203232950685,0.3833784208313148,0.4264154271509567,0.32737597048229294
2,4,0.23390324272568894,0.24511203232950685,0.3833784208313148,0.14147126880413086,0.17368979669192652
2,7,0.1936150867556035,0.24511203232950685,0.3833784208313148,0.2820367103162137,0.19331693084726287
2,13,0.20318772733650517,0.24511203232950685,0.3833784208313148,0.41911829736698236,0.48829301594506336
2,20,0.27030884816965933,0.24511203232950685,0.3833784208313148,0.36824106139934343,0.6240153165874047
2,23,0.2781454715392425,0.24511203232950685,0.3833784208313148,0.327724358292124,0.6489722967713181
2,27,0.28066031837330757,0.24511203232950685,0.3833784208313148,0.4782432447845386,0.22710925532303794
2,33,0.22019946763266224,0.24511203232950685,0.3833784208313148,0.45891297743346415,0.43607530326626065
2,34,0.18818406259326792,0.24511203232950685,0.3833784208313148,0.3449864657337752,0.5428724300175013
2,40,0.2980917721920872,0.24511203232950685,0.3833784208313148,0.4161831487680193,0.6274959699118758
2,42,0.2522364159853862,0.24511203232950685,0.3833784208313148,0.06368869570657987,0.20813920582007106
2,43,0.1221703106853225,0.24511203232950685,0.3833784208313148,0.17300956200944728,0.28475378604520696
2,46,0.04596339835027195,0.24511203232950685,0.3833784208313148,0.21085287058798374,0.35273623055917624
2,47,0.27562502555047896,0.24511203232950685,0.3833784208313148,0.15532073513106426,0.12278932348239813
2,57,0.15645772127690594,0.24511203232950685,0.3833784208313148,0.20913418922026406,0.5356433654258231
2,66,0.1682110218472346,0.24511203232950685,0.3833784208313148,0.1402830239428573,0.2518268078744126
2,80,0.24560308787301666,0.24511203232950685,0.3833784208313148,0.37093277378566725,0.5943049904999622
2,85,0.28078436522474304,0.24511203232950685,0.3833784208313148,0.33053573776678036,0.650852999630923
2,86,0.19691950062346608,0.24511203232950685,0.3833784208313148,0.33769277996760505,0.5571774279992674
2,89,0.14133433786820815,0.24511203232950685,0.3833784208313148,0.10482883632786466,0.4005836520186502
2,96,0.24867766169309835,0.24511203232950685,0.3833784208313148,0.006686144119637194,0.45404436210773036
2,97,0.20286741824692534,0.24511203232950685,0.3833784208313148,0.355790811425594,0.21336254732541982
2,100,0.21738093804702247,0.24511203232950685,0.3833784208313148,0.43620271875636196,0.2797501342145964
2,101,0.17314888791395588,0.24511203232950685,0.3833784208313148,0.20282891621629295,0.2154716744582279
2,104,0.2122696626226919,0.24511203232950685,0.3833784208313148,0.42189449888754704,0.5008789280115259
2,112,0.17241353130570983,0.24511203232950685,0.3833784208313148,0.3457644755709859,0.24339445229625067
2,114,0.2654404547837985,0.24511203232950685,0.3833784208313148,0.1691221906613941,0.1290475752795317
2,116,0.25199270264138807,0.24511203232950685,0.3833784208313148,0.035686503708482586,0.5235257367039906
2,123,0.26828959127944124,0.24511203232950685,0.3833784208313148,0.25869387319058523,0.6513240093147119
2,127,0.17015691071248737,0.24511203232950685,0.3833784208313148,0.2092031067617124,0.21705366823031436
2,128,0.18628891220767418,0.24511203232950685,0.3833784208313148,0.29413524728447127,0.20365562537398307
2,133,0.26943194838139894,0.24511203232950685,0.3833784208313148,0.02162695612880583,0.23288591097064537
2,135,0.24656409799114712,0.24511203232950685,0.3833784208313148,0.45896521433348403,0.2606564954676627
2,141,0.10565746941430293,0.24511203232950685,0.3833784208313148,0.14896888551474063,0.4271961816548515
2,144,0.2051367376206629,0.24511203232950685,0.3833784208313148,0.30201196964244514,0.18629093199594404
2,147,0.23785441077723848,0.24511203232950685,0.3833784208313148,0.4335951007136557,0.23829619015269732
3,5,0.28852071733668694,0.4264154271509567,0.32737597048229294,0.5880375576181098,0.5663790902856439
3,7,0.1970204049907356,0.4264154271509567,0.32737597048229294,0.2820367103162137,0.19331693084726287
3,13,0.16108241252089406,0.4264154271509567,0.32737597048229294,0.41911829736698236,0.48829301594506336
3,15,0.29022690853455124,0.4264154271509567,0.32737597048229294,0.6940283316030349,0.4396924510550283
3,19,0.233242773952868,0.4264154271509567,0.32737597048229294,0.38557803534889035,0.09773603703857936
3,25,0.2616037841428642,0.4264154271509567,0.32737597048229294,0.6731090524022675,0.4144322461792934
3,27,0.11286955678785578,0.4264154271509567,0.32737597048229294,0.4782432447845386,0.22710925532303794
3,33,0.11345323143059372,0.4264154271509567,0.32737597048229294,0.45891297743346415,0.43607530326626065
3,34,0.23036796615347915,0.4264154271509567,0.32737597048229294,0.3449864657337752,0.5428724300175013
3,38,0.26356950551932096,0.4264154271509567,0.32737597048229294,0.6392571083025472,0.4828343346968441
