x,y
0.468665033680343,0.9751096956829441
0.08244335578689527,0.10525831564048116
0.9381690140845071,0.08600849256900212
0.3524219309714359,0.17995681837876223
0.35374650246794836,0.18079406167548562
0.4589206447844816,0.284368963687907
0.4876878205170015,0.22760002738176588
0.5239829496663472,0.33974649928297584
0.416800584913485,0.32284518054551026
0.5171400676498161,0.44048539495900374
0.4254926035598567,0.45266679614855704
0.4472623508415864,0.5357161044339839
0.5235215205870809,0.4859811445618505
0.5070074578621221,0.6352057257855893
0.48524866823064317,0.511942714918062
0.47479702937258417,0.6820865394889538
0.4622548086902652,0.6529658908047374
0.4789321525446142,0.6616877679633507
0.5237510884400741,0.6706675896095542
0.44028019386370737,0.772460459436773
0.5128163055554835,0.6955308291441452
0.4837519483937506,0.7046373916171964
0.5044662027405413,0.7684185439289799
0.5108923105831846,0.7780234227565508
0.5348480891127093,0.7559327843472828
0.5464793702017425,0.5825418007695028
0.515877383863118,0.6028452716882414
0.6278298015749689,0.5200264196128017
0.6225985283629156,0.49819851234789553
0.6333928983623395,0.4217963719991974
0.6749823294330465,0.46956036067316115
0.6625686660294695,0.399253798567139
0.6673530920478528,0.39341316707654517
0.6789098123736943,0.311401252351089
0.6900749468736835,0.26795206620315176
0.6652557401970893,0.31058858116966037
0.7123091673519346,0.2678078537522739
0.6698297002754058,0.24676547943993546
0.6450341416343351,0.2208509487185103
0.5220636988513911,0.1790213895138174
0.5174243674807071,0.22873978959613137
0.517308781063301,0.23591107326152605
0.425216324753921,0.24269026148585957
0.24956165349040452,0.18691742500616076
0.31684889852058606,0.14842011731407856
0.27329443219415483,0.2442189181767151
0.2812114918411866,0.1741436744186775
0.30813357903594113,0.12050753372531181
0.2650333141185313,0.1873944961826577
0.28798997968502815,0.21513088834881008
0.2709270114037029,0.25750803327824584
0.242727899449384,0.18361576915902186
0.371587575746058,0.29741412742507567
0.4015130139520048,0.30554484117139086
0.3962717916004872,0.4300439630747163
0.4533006915214133,0.42830449328383174
0.46438542874776734,0.577351658311078
0.44184445324043087,0.5178900508480956
0.4307197273814879,0.5573870818952139
0.4395405571834849,0.5373777623801135
0.5081007496762593,0.6782733766661666
0.3574013505876589,0.5391336731441029
0.3497769505997377,0.4187274964787825
0.2768406169008466,0.3589237981228264
0.27359210352301827,0.3645448548946343
0.30675084073141456,0.3093745410563952
0.2956432166757552,0.2897995321123078
0.2568480798975785,0.36478001542636534
0.3077486252748047,0.2815349039491122
0.2206713430569557,0.23594232536722223
0.19862991605962382,0.25987785379699213
0.19756635714742987,0.21515890815940206
0.22339433171418138,0.16634379620305925
0.2675803774974976,0.20754882583407114
0.12042403006793538,0.1844927349851168
0.17796524835982117,0.16764395777908167
0.22388567341308627,0.21226060876899183
0.18008387822192232,0.14976283745270857
0.14406942950165974,0.17432043633266642
0.16249342933739253,0.15301103288167447
0.16529352110288661,0.21151798800403612
0.22462567920860432,0.12921595163274746
0.24038131083241168,0.1719762524863036
0.2625642435743332,0.19036877528073232
0.47544112773893266,0.1483456314495837
0.460614068852925,0.08042817194845532
0.5307989278896592,0.09427062367375255
0.5554735505786641,0.11188063070481766
0.5316025816118137,0.13021455915106148
0.6063816902620678,0.16983419746168943
0.5368723521691834,0.19232134022713937
0.6398375933658166,0.12977172791570463
0.682710614682815,0.14236990125140203
0.683079272160223,0.08420328326528084
0.7310041100474364,0.13309251912864256
0.7042287619043645,0.17563577558732094
0.6510705835388625,0.14530061783344755
0.8119010548831129,0.15497536089592961
0.7470238752084148,0.24894353575802491
0.7447667509788467,0.12920062472639252
0.7424690333736834,0.1462071832373887
0.7429786101836063,0.08607936455765981
0.7473399555352166,0.1754242061314391
0.8253284019888244,0.09914666459450329
0.8683885564653734,0.21139659061295757
0.8164451077324963,0.1338847959787789
0.8351418146371115,0.16974222483843604
0.8591486555680456,0.26109099353558596
0.7742989378544118,0.3613908720084662
0.710376940952063,0.3062867414908055
0.7439625903099667,0.3809814952560191
0.6958361012148737,0.3944797901085732
0.7346587342537166,0.5029370048599354
0.6750100038834226,0.49904716368269936
0.6429236304263316,0.5375005707477851
0.7301416188826694,0.4774882596340932
0.6804225258440518,0.5321587517028407
0.672127110042595,0.6330162633672314
