x,y
0.3338984418470269,0.8108516136435656
0.28181313484833304,0.7247802951392192
0.1365638648619152,0.6601900647504211
0.18699395967035465,0.5727951632724727
0.14784217546917686,0.4849406732271333
0.2280769554366949,0.3238485618022024
0.21961858376901916,0.28659454734778306
0.2915820990731625,0.19726903296423745
0.21391007277036514,0.21957136859819948
0.17201340178762345,0.13650940101245934
0.17506002972849444,0.15494044207780286
0.17511465690182237,0.10415548979560976
0.12828810156513631,0.07970484516150197
0.10882117381058003,0.09983736446513153
0.2540907096297364,0.06371257571051647
0.27060856375473197,0.0939192132778642
0.31834982229665615,0.0695966118899245
0.3332809751623886,0.1379744477524701
0.3186123694596341,0.3606393116868266
0.29789570563288315,0.3800351099340113
0.31754893109853327,0.4819592341508986
0.29390559661414883,0.5438343943962102
0.3246780261985643,0.5580967496703051
0.40206655303180994,0.6500338079497517
0.4987309433083923,0.6225957908435195
0.5542614043652339,0.6935897734882163
0.6415383553576396,0.6087535288325343
0.7084245325262013,0.6930258070912882
0.6821569375320373,0.7826415418986448
0.6508049224068738,0.7669786806050239
0.6148944120886436,0.8134394089313106
0.6425788763577882,0.7508603168216428
0.631515355822128,0.8098754321831058
0.601411027851158,0.7249059220110721
0.5590090949018315,0.7750399701738905
0.3925947631451287,0.8104138600714087
0.43156880426309835,0.8998083815390471
0.38750446083250617,0.8764755121485532
0.4013475885649412,0.843884289725324
0.38913586217040164,0.8654965684166328
0.28348150513902487,0.8428495022866539
0.25759476675821497,0.8298553688518461
0.23328079176057895,0.787051465209973
0.15872169499589447,0.6992157396182128
0.06574662048502357,0.6936167613185898
0.06573492048522658,0.5541569682619482
0.08355562415436057,0.4810813760060825
0.04231477019459338,0.38402456697934995
0.042059094945426465,0.2133638002969574
0.03187357375892442,0.1683191146933717
0.006232662427731038,0.16786169443449178
0.048646853595874534,0.15157210537417715
0.07902106661947933,0.09978916433103296
0.09536843220071359,0.2488703369179574
0.03797014361712617,0.27406267935959105
0.06527664780624667,0.4130479291498962
0.09141906064921074,0.5004858185437778
0.12541622383004836,0.47671497851394423
0.10182369924901252,0.4090391487794022
0.06565049011548724,0.5185941167738436
0.08743603723399479,0.4875176888591265
0.09228799213800126,0.5524496898641207
0.09239144011434597,0.5462666675142468
0.0053547426241186,0.6546746955419761
0.12058237966393161,0.5999826820695631
0.04389372344973192,0.7225791718130168
0.12824169296961777,0.7431163389448026
0.12163985015100132,0.8205027520599399
0.05118960724849388,0.8598899592967244
0.12614413101490446,0.8466028448125092
0.13309427666312793,0.8999637572979247
0.08607528451832334,0.8533381001898804
0.1172914451923105,0.8750331524870096
0.13009956474561696,0.9840425529744348
0.16251289478080316,0.8874694039572611
0.21615545809592154,0.9227893659250069
0.37379773515930687,0.9012615403843768
0.4416867370661218,0.9541987961188112
0.4607494184496588,0.9227768866575806
0.34742466424561674,0.939212110383928
0.5711403822274157,0.9456432742309503
0.4728432962604918,0.8914855943408527
0.5917999565454822,0.8784983475399918
0.6368890372680286,0.8764603197714081
0.6313352099090752,0.9000934616093139
0.6626821163699124,1.0
0.6513869891517085,0.8994694919569061
0.7262298505561814,0.9329850848686864
0.7454227358086307,1.0
0.707048504286174,0.9317180437862482
0.7798426195077427,0.9232654460397427
0.7884339645906109,0.8896436251275038
0.8218817818852686,0.936126943240983
0.8775010746754762,0.9237475181720634
0.8265506529608079,0.8360464991510601
0.7425294602043205,0.6633180796927131
0.7346646069242087,0.6496471029391143
0.5924627312187728,0.6233309675971909
0.609270820431115,0.7261164276532337
0.5414037356828166,0.7899766714933472
0.44989512360306994,0.7617747897178457
0.612854082694583,0.7736823651144491
0.5280945084110676,0.7559724720267678
0.3624784550014891,0.6669750100630909
0.34471504424215466,0.5878374328510431
0.3095571766471134,0.47808209526457784
0.40722915078481714,0.323169030678217
0.39453816983874723,0.1962330875772766
0.3697764451676078,0.14726110950362925
0.40124530416307985,0.19678219455340873
0.4101974678495855,0.053744819112723455
0.3105919014101352,0.07515506954017245
0.3575153340370869,0.0005674663339763353
0.24546540118784863,0.08008079625459412
0.2159199916278023,0.07389512507057228
0.21610940162855502,0.01015632319629542
0.09414900191348918,0.0
0.052407609369019004,0.015268952690298526
0.11901453869028547,0.0547129950002724
0.1102694626817474,0.07343500206355845
0.10671124027410983,0.10419053409283463
0.36493914208747896,0.030808432848939714
0.47122510723708594,0.043146309429729635
0.5070720734417525,0.14145565594539825
0.6377193732356237,0.10594424668649582
0.6277617713773129,0.13092207379441484
0.6385009630578737,0.18433434836449147
0.6418945601994158,0.13283772085569814
0.6525015684548438,0.16216451507431098
0.6074621330333991,0.18400423277047895
0.633770510252154,0.173424083913377
0.6364975773964708,0.24807062947525707
0.5699190943291284,0.35233141461737066
0.5425159142753476,0.36757373056541054
0.5789304851732134,0.4898711412703206
0.5555256470761641,0.5009781210672372
0.613749752679815,0.46281841534443646
0.6626003453165279,0.5097611167454519
0.6521681335979852,0.506885004619628
0.643926907541528,0.432706429829212
0.48133607504304976,0.34374668263312763
0.4537094384216357,0.2464416043287429
0.46832512609662996,0.18842455706145095
0.46657055175335194,0.17573400731902325
0.5230304687248093,0.11863170376118401
0.662453896313827,0.12195998871070463
0.8583492688706132,0.1122512552088538
0.8208268393681507,0.05759808706474601
0.7277531182679725,0.0740938284215228
0.7577247740684371,0.02876691699525406
0.7441890192213232,0.03328210787889745
0.7321113177091542,0.038567556854592316
0.8019041362106102,0.02029286447310879
0.8991326463424693,0.023951280959136033
1.0,0.11399725693770325
0.9355564442321013,0.15342995385362398
0.8945186225139653,0.12620162769770976
0.8379703565854864,0.2995866446203897
0.8541072343302952,0.3863508647521629
0.7810417620541051,0.35918362315171476
0.7966983902281831,0.3894788191534967
0.8161624790187262,0.3806313508318146
0.894976781287077,0.36208367866858376
0.8729924029505732,0.515075335201291
0.8480644341626463,0.5218675044913718
0.9117509242503798,0.6810859570501242
0.8646440079810765,0.6264753804748856
0.691918353159005,0.4829696428337204
0.6894193609509089,0.4750329275659815
0.670076876786906,0.298299787887945
0.639632467378337,0.1545887256146644
0.6629867711960783,0.17164111350056768
0.6754602245948171,0.10644220581943636
0.6402622415775139,0.12746372945380188
0.47926004203197664,0.2785284943144055
0.3917568070934116,0.3645974173747051
0.3447896888646788,0.33571047604295956
0.4300160111363531,0.36929583061379373
0.28633459981158244,0.4348257585665405
0.24126012053406318,0.5330191848703567
0.18154979292464452,0.6132901834626097
0.16941379788361993,0.6454128408369838
0.21623188596946585,0.6395830899295954
0.24295438783626275,0.7221981846478075
0.3118218084974616,0.6744366485273822
0.3953876537233066,0.6800863475919754
0.5599004365787253,0.7523802871132432
0.6344728786921393,0.6703459580257857
0.7217784181292988,0.7776799741591258
0.6843449817291616,0.7547630857118232
0.8575564791623697,0.8699970722413817
0.7908937058256251,0.749835939814516
0.8470174028930255,0.7029489423674588
0.9534664072986547,0.5304963604146459
0.9588139489827591,0.5702375729193472
0.9453833896023517,0.3759908394757407
0.9380548370884445,0.46432291599284625
0.9296767315316614,0.36421854473255066
0.9380258451349387,0.32842520603836844
0.9651472917468714,0.2880773560639066
0.871266109356665,0.35016746580619973
0.9365150195787535,0.20947279658929738
0.8887121443521094,0.1608298898479112
0.8979750821036766,0.1897207378426388
0.8991960460394002,0.19210693301840498
0.89816713381571,0.17723497826094156
0.8369264002078662,0.03392184323234766
0.7220010825771412,0.11678723913339363
0.7829430900011785,0.10254588175009831
0.7454399245662224,0.13967055764159692
0.7187572584358238,0.07409644277060577
0.684351588465502,0.12787600115440675
0.6209275147741113,0.08042860394576604
0.5580450700025374,0.16241529021879578
0.5758479630166826,0.23079261823927016
0.5995054428932793,0.2655458383192169
